,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target
3009,0.986535303776683,0.9869343530911407,0.507969507969508,0.5195822454308094,0.7272727272727273,0
3010,0.9862068965517242,0.9866156787762906,0.5325710325710326,0.4843342036553525,0.7391304347826086,0
3011,0.9858784893267651,0.9862970044614404,0.4968814968814969,0.6723237597911228,0.7470355731225297,0
3012,0.986535303776683,0.9866156787762906,0.4961884961884962,0.5835509138381202,0.758893280632411,0
3013,0.986863711001642,0.9866156787762906,0.48163548163548164,0.6318537859007833,0.766798418972332,0
3014,0.986863711001642,0.9869343530911407,0.5474705474705475,0.5587467362924282,0.7747035573122529,0
3015,0.986863711001642,0.9869343530911407,0.5505890505890506,0.39817232375979117,0.782608695652174,0
3016,0.986863711001642,0.9872530274059911,0.4993069993069993,0.6370757180156658,0.7905138339920948,0
3017,0.986863711001642,0.9872530274059911,0.4521829521829522,0.6749347258485641,0.7984189723320159,0
3018,0.986863711001642,0.9872530274059911,0.5426195426195426,0.46866840731070497,0.8063241106719368,0
3019,0.986863711001642,0.9872530274059911,0.47782397782397784,0.7075718015665797,0.8181818181818182,1
3020,0.986535303776683,0.9866156787762906,0.5346500346500347,0.4973890339425588,0.8260869565217391,0
3021,0.986863711001642,0.9872530274059911,0.4923769923769924,0.6475195822454308,0.83399209486166,0
3022,0.986863711001642,0.9866156787762906,0.6098406098406098,0.3994778067885118,0.841897233201581,0
3023,0.986535303776683,0.9862970044614404,0.5928620928620929,0.381201044386423,0.849802371541502,0
3024,0.986863711001642,0.9866156787762906,0.5076230076230076,0.5430809399477807,0.857707509881423,0
3025,0.986863711001642,0.9866156787762906,0.4733194733194733,0.6553524804177546,0.8656126482213439,0
3026,0.986535303776683,0.9862970044614404,0.6541926541926542,0.2859007832898172,0.8735177865612648,0
3027,0.986863711001642,0.9862970044614404,0.6157311157311157,0.3080939947780679,0.0,0
3028,0.986863711001642,0.9862970044614404,0.47782397782397784,0.7258485639686685,0.007905138339920948,0
3029,0.986535303776683,0.9862970044614404,0.5284130284130284,0.6697127937336814,0.015810276679841896,0
3030,0.986535303776683,0.9866156787762906,0.5415800415800416,0.4438642297650131,0.023715415019762844,0
3031,0.986863711001642,0.9869343530911407,0.4812889812889813,0.5652741514360313,0.03557312252964427,0
3032,0.987192118226601,0.9872530274059911,0.5013860013860014,0.5600522193211489,0.04743083003952569,0
3033,0.987192118226601,0.9869343530911407,0.6701316701316701,0.2976501305483029,0.05928853754940711,0
3034,0.987192118226601,0.9869343530911407,0.5093555093555093,0.5718015665796344,0.07114624505928854,0
3035,0.987192118226601,0.9869343530911407,0.49480249480249483,0.5561357702349871,0.09090909090909091,0
3036,0.986535303776683,0.9866156787762906,0.45703395703395705,0.6279373368146215,0.10276679841897234,0
3037,0.986863711001642,0.9869343530911407,0.6538461538461539,0.3172323759791123,0.11067193675889328,0
3038,0.986535303776683,0.9862970044614404,0.46742896742896745,0.6579634464751959,0.11857707509881422,0
3039,0.9862068965517242,0.9862970044614404,0.5769230769230769,0.40992167101827676,0.12648221343873517,0
3040,0.9862068965517242,0.9862970044614404,0.5107415107415108,0.5052219321148825,0.1383399209486166,0
3041,0.986535303776683,0.9862970044614404,0.5346500346500347,0.5078328981723238,0.14624505928853754,0
3042,0.9858784893267651,0.9859783301465901,0.5055440055440056,0.5731070496083551,0.1541501976284585,0
3043,0.9862068965517242,0.9862970044614404,0.5374220374220374,0.4947780678851175,0.16600790513833993,0
3044,0.9858784893267651,0.9859783301465901,0.6864171864171864,0.2793733681462141,0.17391304347826086,0
3045,0.9858784893267651,0.9859783301465901,0.5287595287595288,0.46083550913838117,0.18181818181818182,0
3046,0.9858784893267651,0.9859783301465901,0.5200970200970201,0.5221932114882507,0.18972332015810275,0
3047,0.9858784893267651,0.9859783301465901,0.5398475398475399,0.5,0.2015810276679842,0
3048,0.9858784893267651,0.98565965583174,0.5308385308385308,0.5639686684073107,0.20948616600790515,0
3049,0.9855500821018063,0.9853409815168896,0.4594594594594595,0.7297650130548303,0.21739130434782608,0
3050,0.9858784893267651,0.9853409815168896,0.49584199584199584,0.6697127937336814,0.22529644268774704,0
3051,0.9858784893267651,0.98565965583174,0.4733194733194733,0.643603133159269,0.233201581027668,0
3052,0.9855500821018063,0.9853409815168896,0.4923769923769924,0.5548302872062664,0.24110671936758893,0
3053,0.9858784893267651,0.98565965583174,0.5218295218295218,0.4647519582245431,0.2490118577075099,0
3054,0.9858784893267651,0.98565965583174,0.465003465003465,0.6357702349869453,0.26877470355731226,0
3055,0.9855500821018063,0.9853409815168896,0.4944559944559945,0.4908616187989557,0.2885375494071146,0
3056,0.9858784893267651,0.9853409815168896,0.5776160776160776,0.39033942558746737,0.2964426877470356,0
3057,0.9855500821018063,0.9850223072020395,0.4851004851004851,0.6096605744125327,0.30434782608695654,0
3058,0.9852216748768473,0.9847036328871892,0.5921690921690922,0.4190600522193212,0.31225296442687744,0
3059,0.9852216748768473,0.9847036328871892,0.47401247401247404,0.597911227154047,0.3201581027667984,0
3060,0.9852216748768473,0.9850223072020395,0.6521136521136521,0.3107049608355092,0.33201581027667987,0
3061,0.9855500821018063,0.9850223072020395,0.4688149688149688,0.7663185378590079,0.33992094861660077,0
3062,0.9848932676518882,0.9847036328871892,0.5381150381150381,0.5221932114882507,0.34782608695652173,0
3063,0.9852216748768473,0.9850223072020395,0.49584199584199584,0.5926892950391646,0.3557312252964427,0
3064,0.9855500821018063,0.9850223072020395,0.5997920997920998,0.3968668407310705,0.36363636363636365,0
3065,0.9855500821018063,0.9853409815168896,0.5845460845460846,0.3616187989556136,0.37549407114624506,0
3066,0.9855500821018063,0.9853409815168896,0.5048510048510049,0.5783289817232377,0.38735177865612647,0
3067,0.9855500821018063,0.9853409815168896,0.5311850311850311,0.4830287206266319,0.39920948616600793,0
3068,0.9852216748768473,0.9847036328871892,0.5620235620235621,0.4151436031331593,0.40711462450592883,0
3069,0.9852216748768473,0.9850223072020395,0.6205821205821206,0.3681462140992167,0.4268774703557312,0
3070,0.9852216748768473,0.9850223072020395,0.5651420651420651,0.36945169712793735,0.43478260869565216,0
3071,0.9852216748768473,0.9847036328871892,0.7532917532917532,0.2206266318537859,0.4426877470355731,0
3072,0.9855500821018063,0.9847036328871892,0.4553014553014553,0.7597911227154048,0.4505928853754941,0
3073,0.9855500821018063,0.9850223072020395,0.5121275121275122,0.6122715404699739,0.45849802371541504,0
3074,0.9855500821018063,0.9853409815168896,0.6178101178101179,0.35639686684073113,0.466403162055336,0
3075,0.9855500821018063,0.9853409815168896,0.4799029799029799,0.6018276762402089,0.4743083003952569,0
3076,0.9852216748768473,0.9853409815168896,0.5003465003465003,0.5691906005221933,0.48616600790513836,0
3077,0.9855500821018063,0.98565965583174,0.6379071379071379,0.3002610966057441,0.49407114624505927,0
3078,0.9855500821018063,0.9859783301465901,0.46742896742896745,0.7336814621409923,0.5019762845849802,0
3079,0.9855500821018063,0.98565965583174,0.4643104643104643,0.731070496083551,0.5138339920948617,0
3080,0.9848932676518882,0.9853409815168896,0.5332640332640333,0.5639686684073107,0.5217391304347826,0
3081,0.9852216748768473,0.98565965583174,0.6694386694386695,0.28459530026109664,0.5335968379446641,0
3082,0.9852216748768473,0.98565965583174,0.4875259875259875,0.5731070496083551,0.5454545454545454,0
3083,0.9855500821018063,0.98565965583174,0.5932085932085932,0.3720626631853786,0.5573122529644269,0
3084,0.9855500821018063,0.9859783301465901,0.4604989604989605,0.720626631853786,0.5652173913043478,0
3085,0.9855500821018063,0.9853409815168896,0.4993069993069993,0.5600522193211489,0.5849802371541502,0
3086,0.9852216748768473,0.9853409815168896,0.5578655578655579,0.4190600522193212,0.5928853754940712,0
3087,0.9852216748768473,0.9850223072020395,0.5107415107415108,0.5900783289817233,0.6007905138339921,0
3088,0.9852216748768473,0.9850223072020395,0.5627165627165627,0.40208877284595307,0.6126482213438735,0
3089,0.9855500821018063,0.98565965583174,0.5266805266805267,0.4986945169712794,0.6245059288537549,0
3090,0.9855500821018063,0.98565965583174,0.5017325017325017,0.597911227154047,0.6442687747035574,0
3091,0.9852216748768473,0.98565965583174,0.5398475398475399,0.3877284595300261,0.6640316205533597,0
3092,0.9852216748768473,0.98565965583174,0.7945252945252945,0.21279373368146218,0.6719367588932806,0
3093,0.9852216748768473,0.98565965583174,0.4840609840609841,0.668407310704961,0.6837944664031621,0
3094,0.9852216748768473,0.98565965583174,0.6832986832986833,0.2872062663185379,0.691699604743083,0
3095,0.9848932676518882,0.9853409815168896,0.5453915453915454,0.47650130548302877,0.6996047430830039,0
3096,0.9848932676518882,0.9853409815168896,0.5405405405405406,0.5078328981723238,0.7114624505928854,0
3097,0.9848932676518882,0.9853409815168896,0.4688149688149688,0.6501305483028721,0.7193675889328063,0
3098,0.9848932676518882,0.9853409815168896,0.4812889812889813,0.668407310704961,0.7312252964426877,0
3099,0.9848932676518882,0.9850223072020395,0.5242550242550242,0.5718015665796344,0.7430830039525692,0
3100,0.9845648604269295,0.9850223072020395,0.5467775467775468,0.5496083550913838,0.7549407114624506,0
3101,0.9845648604269295,0.9847036328871892,0.5083160083160083,0.4869451697127937,0.7628458498023716,0
3102,0.9848932676518882,0.9850223072020395,0.48925848925848925,0.6305483028720626,0.782608695652174,0
3103,0.9845648604269295,0.9850223072020395,0.577962577962578,0.3955613577023499,0.7905138339920948,0
3104,0.9845648604269295,0.9853409815168896,0.5814275814275814,0.3890339425587468,0.7984189723320159,0
3105,0.9845648604269295,0.9850223072020395,0.5585585585585585,0.46214099216710186,0.8102766798418972,0
3106,0.9845648604269295,0.9850223072020395,0.5145530145530145,0.52088772845953,0.8181818181818182,0
3107,0.9845648604269295,0.9850223072020395,0.5045045045045045,0.5143603133159269,0.8260869565217391,0
3108,0.9845648604269295,0.9853409815168896,0.5211365211365211,0.5052219321148825,0.8379446640316206,0
3109,0.9848932676518882,0.9853409815168896,0.5166320166320166,0.5783289817232377,0.8458498023715415,0
3110,0.9848932676518882,0.9853409815168896,0.5284130284130284,0.4334203655352481,0.0,0
3111,0.9852216748768473,0.9853409815168896,0.6094941094941095,0.3642297650130548,0.019762845849802372,0
3112,0.9845648604269295,0.9850223072020395,0.4695079695079695,0.7402088772845954,0.02766798418972332,0
3113,0.9848932676518882,0.9850223072020395,0.466042966042966,0.741514360313316,0.039525691699604744,0
3114,0.9848932676518882,0.9853409815168896,0.5831600831600832,0.39817232375979117,0.05138339920948617,0
3115,0.9848932676518882,0.9853409815168896,0.5744975744975745,0.45430809399477806,0.06324110671936758,0
3116,0.9852216748768473,0.9853409815168896,0.5426195426195426,0.4490861618798956,0.07114624505928854,0
3117,0.9855500821018063,0.98565965583174,0.509009009009009,0.5731070496083551,0.07905138339920949,0
3118,0.9858784893267651,0.9862970044614404,0.5051975051975052,0.6122715404699739,0.09090909090909091,0
3119,0.9855500821018063,0.9859783301465901,0.6437976437976438,0.3080939947780679,0.10276679841897234,0
3120,0.9855500821018063,0.9859783301465901,0.5415800415800416,0.5326370757180157,0.11067193675889328,0
3121,0.9855500821018063,0.9859783301465901,0.7418572418572419,0.23368146214099217,0.13043478260869565,0
3122,0.9852216748768473,0.98565965583174,0.5103950103950103,0.6005221932114883,0.1383399209486166,0
3123,0.9852216748768473,0.9859783301465901,0.5190575190575191,0.5026109660574413,0.14624505928853754,0
3124,0.9855500821018063,0.9859783301465901,0.5433125433125433,0.5182767624020889,0.16600790513833993,0
3125,0.9855500821018063,0.9859783301465901,0.586971586971587,0.3577023498694517,0.17391304347826086,0
3126,0.9852216748768473,0.9859783301465901,0.5194040194040194,0.46605744125326376,0.18181818181818182,0
3127,0.9852216748768473,0.9862970044614404,0.5949410949410949,0.36945169712793735,0.18972332015810275,0
3128,0.9855500821018063,0.9862970044614404,0.5065835065835066,0.5587467362924282,0.1976284584980237,0
3129,0.9855500821018063,0.9866156787762906,0.568953568953569,0.4503916449086162,0.20948616600790515,0
3130,0.9855500821018063,0.9866156787762906,0.6098406098406098,0.33159268929503916,0.21739130434782608,0
3131,0.9855500821018063,0.9862970044614404,0.5751905751905751,0.426892950391645,0.22529644268774704,0
3132,0.9855500821018063,0.9862970044614404,0.5395010395010394,0.5300261096605745,0.233201581027668,0
3133,0.9858784893267651,0.9866156787762906,0.49965349965349964,0.6422976501305484,0.24110671936758893,0
3134,0.9858784893267651,0.9866156787762906,0.4708939708939709,0.6723237597911228,0.2608695652173913,0
3135,0.986535303776683,0.9872530274059911,0.465003465003465,0.685378590078329,0.26877470355731226,0
3136,0.986535303776683,0.9875717017208412,0.4972279972279972,0.7154046997389034,0.2766798418972332,0
3137,0.986535303776683,0.9875717017208412,0.542966042966043,0.47650130548302877,0.2845849802371542,0
3138,0.986535303776683,0.9875717017208412,0.4767844767844768,0.5678851174934726,0.2924901185770751,0
3139,0.986535303776683,0.9875717017208412,0.5242550242550242,0.5052219321148825,0.30039525691699603,0
3140,0.986535303776683,0.9875717017208412,0.888080388080388,0.16710182767624024,0.3201581027667984,1
3141,0.986863711001642,0.9878903760356915,0.527027027027027,0.5887728459530027,0.33992094861660077,0
3142,0.987192118226601,0.9878903760356915,0.5744975744975745,0.45300261096605754,0.34782608695652173,0
3143,0.987192118226601,0.9878903760356915,0.4916839916839917,0.5535248041775457,0.3557312252964427,0
3144,0.987192118226601,0.9878903760356915,0.5121275121275122,0.47389033942558745,0.37549407114624506,0
3145,0.986863711001642,0.9878903760356915,0.4902979902979903,0.5678851174934726,0.38735177865612647,0
3146,0.986863711001642,0.9875717017208412,0.6167706167706167,0.34595300261096606,0.39920948616600793,0
3147,0.986535303776683,0.9869343530911407,0.498960498960499,0.5587467362924282,0.41106719367588934,0
3148,0.986535303776683,0.9872530274059911,0.5017325017325017,0.5182767624020889,0.42292490118577075,0
3149,0.986535303776683,0.9869343530911407,0.5197505197505198,0.45953002610966065,0.4426877470355731,0
3150,0.986535303776683,0.9872530274059911,0.5242550242550242,0.4295039164490862,0.4624505928853755,0
3151,0.986863711001642,0.9872530274059911,0.49480249480249483,0.5718015665796344,0.47035573122529645,0
3152,0.986863711001642,0.9872530274059911,0.5103950103950103,0.5522193211488251,0.4782608695652174,0
3153,0.986863711001642,0.9875717017208412,0.5138600138600139,0.643603133159269,0.4901185770750988,0
3154,0.986535303776683,0.9869343530911407,0.5315315315315315,0.5548302872062664,0.5019762845849802,0
3155,0.986863711001642,0.9872530274059911,0.4736659736659737,0.7049608355091385,0.5098814229249012,0
3156,0.986535303776683,0.9869343530911407,0.5083160083160083,0.48172323759791125,0.5177865612648221,0
3157,0.986535303776683,0.9869343530911407,0.5155925155925156,0.5509138381201045,0.525691699604743,0
3158,0.986535303776683,0.9869343530911407,0.5817740817740817,0.39295039164490864,0.5375494071146245,0
3159,0.986535303776683,0.9872530274059911,0.48821898821898824,0.6201044386422977,0.5454545454545454,0
3160,0.986535303776683,0.9869343530911407,0.4736659736659737,0.668407310704961,0.5652173913043478,0
3161,0.986535303776683,0.9872530274059911,0.4553014553014553,0.8237597911227155,0.5770750988142292,0
3162,0.986863711001642,0.9875717017208412,0.5128205128205128,0.5221932114882507,0.5849802371541502,0
3163,0.986535303776683,0.9872530274059911,0.5367290367290367,0.5078328981723238,0.5928853754940712,0
3164,0.986535303776683,0.9869343530911407,0.5838530838530839,0.4086161879895562,0.6007905138339921,0
3165,0.986535303776683,0.9866156787762906,0.5322245322245323,0.4503916449086162,0.6086956521739131,0
3166,0.986535303776683,0.9869343530911407,0.5332640332640333,0.4921671018276763,0.616600790513834,0
3167,0.986535303776683,0.9869343530911407,0.47955647955647956,0.5887728459530027,0.6284584980237155,0
3168,0.986535303776683,0.9866156787762906,0.5592515592515592,0.3955613577023499,0.6363636363636364,0
3169,0.986535303776683,0.9866156787762906,0.5803880803880804,0.4634464751958225,0.6482213438735178,0
3170,0.986535303776683,0.9869343530911407,0.5838530838530839,0.4216710182767624,0.6600790513833992,0
3171,0.986535303776683,0.9866156787762906,0.4802494802494803,0.7428198433420365,0.6719367588932806,0
3172,0.9862068965517242,0.9866156787762906,0.5155925155925156,0.5391644908616188,0.6798418972332015,0
3173,0.9862068965517242,0.9866156787762906,0.5627165627165627,0.42558746736292435,0.691699604743083,0
3174,0.9862068965517242,0.9866156787762906,0.5544005544005544,0.45169712793733685,0.6996047430830039,0
3175,0.9862068965517242,0.9866156787762906,0.5086625086625086,0.5835509138381202,0.7075098814229249,0
3176,0.9862068965517242,0.9866156787762906,0.4972279972279972,0.5926892950391646,0.7154150197628458,0
3177,0.9858784893267651,0.9862970044614404,0.5419265419265419,0.4360313315926893,0.7233201581027668,0
3178,0.9858784893267651,0.9859783301465901,0.4604989604989605,0.6997389033942559,0.7351778656126482,0
3179,0.9855500821018063,0.98565965583174,0.544005544005544,0.4804177545691906,0.7470355731225297,0
3180,0.9858784893267651,0.9859783301465901,0.49653499653499655,0.6370757180156658,0.7549407114624506,0
3181,0.9858784893267651,0.9859783301465901,0.5291060291060291,0.4830287206266319,0.766798418972332,0
3182,0.9855500821018063,0.98565965583174,0.5,0.6566579634464752,0.7747035573122529,0
3183,0.9855500821018063,0.98565965583174,0.5599445599445599,0.41775456919060056,0.7865612648221344,0
3184,0.9855500821018063,0.98565965583174,0.5731115731115731,0.4046997389033943,0.7944664031620553,0
3185,0.9855500821018063,0.98565965583174,0.5838530838530839,0.35378590078328986,0.8023715415019763,0
3186,0.9858784893267651,0.9859783301465901,0.5045045045045045,0.6370757180156658,0.8102766798418972,0
3187,0.9858784893267651,0.9859783301465901,0.6070686070686071,0.36292428198433424,0.8221343873517787,0
3188,0.9855500821018063,0.9853409815168896,0.4982674982674983,0.6657963446475196,0.83399209486166,0
3189,0.9855500821018063,0.9850223072020395,0.5374220374220374,0.43994778067885126,0.8458498023715415,0
3190,0.9855500821018063,0.9853409815168896,0.5540540540540541,0.39295039164490864,0.8537549407114624,0
3191,0.9855500821018063,0.9853409815168896,0.6001386001386001,0.43994778067885126,0.8616600790513834,0
3192,0.9855500821018063,0.9853409815168896,0.49133749133749133,0.5195822454308094,0.8735177865612648,0
3193,0.9852216748768473,0.9850223072020395,0.48544698544698545,0.5809399477806789,0.0,0
3194,0.9852216748768473,0.9847036328871892,0.5038115038115039,0.6749347258485641,0.007905138339920948,0
3195,0.9852216748768473,0.9853409815168896,0.5665280665280665,0.42297650130548303,0.015810276679841896,0
3196,0.9852216748768473,0.9850223072020395,0.5159390159390159,0.5261096605744126,0.02766798418972332,0
3197,0.9852216748768473,0.9850223072020395,0.5076230076230076,0.5300261096605745,0.03557312252964427,0
3198,0.9852216748768473,0.9850223072020395,0.5069300069300069,0.5966057441253264,0.043478260869565216,0
3199,0.9855500821018063,0.9850223072020395,0.5405405405405406,0.46214099216710186,0.05533596837944664,0
3200,0.9855500821018063,0.9853409815168896,0.5038115038115039,0.5796344647519582,0.07509881422924901,0
3201,0.9858784893267651,0.9850223072020395,0.5124740124740125,0.6135770234986946,0.08695652173913043,0
3202,0.9858784893267651,0.9853409815168896,0.4954954954954955,0.566579634464752,0.09486166007905138,0
3203,0.9855500821018063,0.9850223072020395,0.5311850311850311,0.49608355091383816,0.10276679841897234,0
3204,0.9855500821018063,0.9847036328871892,0.4864864864864865,0.7154046997389034,0.11462450592885376,0
3205,0.9855500821018063,0.984384958572339,0.5363825363825364,0.5013054830287207,0.1225296442687747,0
3206,0.9855500821018063,0.9847036328871892,0.5585585585585585,0.43080939947780683,0.13438735177865613,0
3207,0.9858784893267651,0.9847036328871892,0.568953568953569,0.40731070496083555,0.14624505928853754,0
3208,0.9858784893267651,0.9850223072020395,0.48717948717948717,0.5509138381201045,0.15810276679841898,0
3209,0.9862068965517242,0.9853409815168896,0.5498960498960499,0.40992167101827676,0.16996047430830039,0
3210,0.9862068965517242,0.9853409815168896,0.4726264726264726,0.6214099216710184,0.17786561264822134,0
3211,0.9862068965517242,0.9853409815168896,0.5065835065835066,0.6710182767624021,0.18972332015810275,0
3212,0.9862068965517242,0.9853409815168896,0.5713790713790714,0.42297650130548303,0.1976284584980237,0
3213,0.986535303776683,0.9853409815168896,0.6070686070686071,0.3785900783289817,0.20553359683794467,0
3214,0.986535303776683,0.98565965583174,0.4837144837144837,0.668407310704961,0.2134387351778656,0
3215,0.986863711001642,0.9859783301465901,0.7550242550242551,0.21279373368146218,0.233201581027668,0
3216,0.986863711001642,0.9862970044614404,0.5727650727650727,0.360313315926893,0.2450592885375494,0
3217,0.987192118226601,0.9862970044614404,0.7016632016632016,0.2793733681462141,0.25296442687747034,0
3218,0.987192118226601,0.9866156787762906,0.4941094941094941,0.6997389033942559,0.2608695652173913,0
3219,0.987192118226601,0.9866156787762906,0.5207900207900208,0.5013054830287207,0.26877470355731226,0
3220,0.9875205254515599,0.9866156787762906,0.5284130284130284,0.47650130548302877,0.28063241106719367,0
3221,0.987192118226601,0.9866156787762906,0.49306999306999305,0.6409921671018277,0.2924901185770751,0
3222,0.9875205254515599,0.9869343530911407,0.4972279972279972,0.5835509138381202,0.30039525691699603,0
3223,0.987192118226601,0.9862970044614404,0.5180180180180181,0.47650130548302877,0.31225296442687744,0
3224,0.987192118226601,0.9862970044614404,0.5395010395010394,0.4412532637075718,0.33201581027667987,0
3225,0.987192118226601,0.9859783301465901,0.5107415107415108,0.5313315926892951,0.3438735177865613,0
3226,0.986863711001642,0.98565965583174,0.5076230076230076,0.6005221932114883,0.35177865612648224,0
3227,0.986863711001642,0.98565965583174,0.5505890505890506,0.4556135770234987,0.35968379446640314,0
3228,0.986863711001642,0.98565965583174,0.511088011088011,0.6109660574412533,0.3715415019762846,0
3229,0.987192118226601,0.9859783301465901,0.49965349965349964,0.5639686684073107,0.3794466403162055,0
3230,0.987192118226601,0.9859783301465901,0.5391545391545391,0.4699738903394256,0.38735177865612647,0
3231,0.9875205254515599,0.98565965583174,0.49376299376299376,0.5913838120104439,0.3952569169960474,0
3232,0.9875205254515599,0.98565965583174,0.5474705474705475,0.5,0.4031620553359684,0
3233,0.987848932676519,0.9859783301465901,0.5107415107415108,0.5313315926892951,0.41106719367588934,0
3234,0.987848932676519,0.9859783301465901,0.5159390159390159,0.5013054830287207,0.4308300395256917,0
3235,0.987848932676519,0.9859783301465901,0.6742896742896742,0.26762402088772846,0.43873517786561267,0
3236,0.987848932676519,0.9859783301465901,0.465003465003465,0.8146214099216711,0.44664031620553357,1
3237,0.9881773399014777,0.9862970044614404,0.6091476091476091,0.34986945169712796,0.45849802371541504,0
3238,0.9881773399014777,0.9859783301465901,0.5973665973665974,0.3342036553524805,0.47035573122529645,0
3239,0.9885057471264368,0.9862970044614404,0.4954954954954955,0.6331592689295039,0.48221343873517786,0
3240,0.9881773399014777,0.9862970044614404,0.5585585585585585,0.45953002610966065,0.4901185770750988,0
3241,0.9881773399014777,0.9862970044614404,0.509009009009009,0.566579634464752,0.4980237154150198,0
3242,0.9881773399014777,0.9866156787762906,0.47955647955647956,0.5535248041775457,0.5177865612648221,0
3243,0.9885057471264368,0.9866156787762906,0.5973665973665974,0.36684073107049614,0.525691699604743,0
3244,0.9885057471264368,0.9866156787762906,0.4840609840609841,0.6266318537859008,0.5335968379446641,0
3245,0.9885057471264368,0.9866156787762906,0.5502425502425502,0.426892950391645,0.5454545454545454,0
3246,0.9885057471264368,0.9869343530911407,0.5086625086625086,0.5483028720626633,0.5573122529644269,0
3247,0.9885057471264368,0.9872530274059911,0.5523215523215523,0.4060052219321149,0.5652173913043478,0
3248,0.9885057471264368,0.9869343530911407,0.5235620235620235,0.5130548302872062,0.5770750988142292,0
3249,0.9888341543513958,0.9872530274059911,0.5173250173250173,0.5078328981723238,0.5889328063241107,0
3250,0.9891625615763546,0.9872530274059911,0.5921690921690922,0.35248041775456923,0.5968379446640316,0
3251,0.9888341543513958,0.9866156787762906,0.5200970200970201,0.4712793733681463,0.616600790513834,0
3252,0.9888341543513958,0.9869343530911407,0.577962577962578,0.40208877284595307,0.6245059288537549,0
3253,0.9888341543513958,0.9866156787762906,0.5204435204435205,0.6383812010443864,0.6324110671936759,0
3254,0.9885057471264368,0.9869343530911407,0.4462924462924463,0.762402088772846,0.6403162055335968,0
3255,0.9885057471264368,0.9869343530911407,0.5166320166320166,0.5600522193211489,0.6521739130434783,0
3256,0.9888341543513958,0.9872530274059911,0.5263340263340264,0.5169712793733682,0.6600790513833992,0
3257,0.9891625615763546,0.9875717017208412,0.6874566874566874,0.25718015665796345,0.6679841897233202,0
3258,0.9891625615763546,0.9875717017208412,0.5693000693000693,0.4295039164490862,0.6758893280632411,0
3259,0.9891625615763546,0.9878903760356915,0.5630630630630631,0.4125326370757181,0.6837944664031621,0
3260,0.9894909688013137,0.9878903760356915,0.7165627165627165,0.23237597911227156,0.6956521739130435,0
3261,0.9894909688013137,0.9882090503505417,0.509009009009009,0.5182767624020889,0.7075098814229249,0
3262,0.9894909688013137,0.9882090503505417,0.5398475398475399,0.47389033942558745,0.7272727272727273,0
3263,0.9894909688013137,0.9878903760356915,0.4656964656964657,0.7154046997389034,0.7351778656126482,0
3264,0.9894909688013137,0.9882090503505417,0.5041580041580042,0.5757180156657964,0.7430830039525692,0
3265,0.9894909688013137,0.9882090503505417,0.4695079695079695,0.6997389033942559,0.7628458498023716,0
3266,0.9894909688013137,0.9882090503505417,0.4397089397089397,0.741514360313316,0.7707509881422925,1
3267,0.9894909688013137,0.9878903760356915,0.5370755370755371,0.54177545691906,0.7786561264822134,0
3268,0.9894909688013137,0.9882090503505417,0.5284130284130284,0.4934725848563969,0.7865612648221344,0
3269,0.9894909688013137,0.9878903760356915,0.5876645876645876,0.42297650130548303,0.7984189723320159,0
3270,0.9898193760262725,0.9882090503505417,0.6711711711711712,0.28459530026109664,0.8102766798418972,0
3271,0.9898193760262725,0.9878903760356915,0.5852390852390852,0.4190600522193212,0.8181818181818182,0
3272,0.9894909688013137,0.9878903760356915,0.5519750519750519,0.40208877284595307,0.8300395256916996,0
3273,0.9894909688013137,0.9875717017208412,0.5422730422730423,0.4699738903394256,0.841897233201581,0
3274,0.9894909688013137,0.9878903760356915,0.5769230769230769,0.40992167101827676,0.0,0
3275,0.9894909688013137,0.9878903760356915,0.5308385308385308,0.47389033942558745,0.007905138339920948,0
3276,0.9894909688013137,0.9878903760356915,0.4982674982674983,0.5339425587467364,0.02766798418972332,0
3277,0.9894909688013137,0.9882090503505417,0.5304920304920305,0.5430809399477807,0.03557312252964427,0
3278,0.9894909688013137,0.9878903760356915,0.5218295218295218,0.5326370757180157,0.043478260869565216,0
3279,0.9891625615763546,0.9875717017208412,0.47886347886347885,0.6840731070496084,0.05138339920948617,0
3280,0.9891625615763546,0.9875717017208412,0.5045045045045045,0.6631853785900783,0.05928853754940711,0
3281,0.9891625615763546,0.9878903760356915,0.5006930006930007,0.5953002610966058,0.07114624505928854,0
3282,0.9891625615763546,0.9875717017208412,0.524948024948025,0.5339425587467364,0.08300395256916997,0
3283,0.9891625615763546,0.9875717017208412,0.502079002079002,0.5939947780678851,0.09090909090909091,0
3284,0.9891625615763546,0.9875717017208412,0.47193347193347196,0.6618798955613577,0.09881422924901186,0
3285,0.9891625615763546,0.9875717017208412,0.5845460845460846,0.3877284595300261,0.11857707509881422,0
3286,0.9891625615763546,0.9878903760356915,0.5606375606375607,0.4908616187989557,0.12648221343873517,0
3287,0.9891625615763546,0.9882090503505417,0.5398475398475399,0.42558746736292435,0.13438735177865613,0
3288,0.9894909688013137,0.9882090503505417,0.5758835758835759,0.4046997389033943,0.14624505928853754,0
3289,0.9891625615763546,0.9882090503505417,0.44871794871794873,0.7389033942558747,0.1541501976284585,0
3290,0.9891625615763546,0.9885277246653918,0.4799029799029799,0.5522193211488251,0.16600790513833993,0
3291,0.9891625615763546,0.9882090503505417,0.5124740124740125,0.5939947780678851,0.17391304347826086,0
