,PC1,PC2,Tool Wear,Target
4725,0.010993,-0.027724,0.8063241106719368,0
4726,0.010993,-0.406941,0.8181818181818182,0
4727,0.010993,0.050454,0.8300395256916996,1
4728,0.010825,0.041668,0.841897233201581,0
4729,0.010993,0.219751,0.849802371541502,1
4730,0.010546,-0.10979,0.857707509881423,0
4731,0.010378,0.034333,0.8656126482213439,1
4732,0.010546,-0.07941,0.8735177865612648,0
4733,0.010378,0.000445,0.8814229249011858,0
4734,0.009931,-0.066311,0.8893280632411067,0
4735,0.009931,-0.033337,0.8972332015810277,0
4736,0.009931,-0.082453,0.0,0
4737,0.009931,0.182369,0.007905138339920948,1
4738,0.009763,-0.393995,0.019762845849802372,0
4739,0.009763,0.128548,0.03162055335968379,1
4740,0.01021,-0.12755,0.039525691699604744,0
4741,0.009596,0.111575,0.04743083003952569,0
4742,0.009875,-0.143736,0.05533596837944664,0
4743,0.009875,0.096244,0.06324110671936758,0
4744,0.009875,0.047172,0.07114624505928854,0
4745,0.009428,-0.015741,0.07905138339920949,0
4746,0.009428,0.020886,0.09881422924901186,0
4747,0.009707,-0.244873,0.1067193675889328,0
4748,0.009428,0.043571,0.11462450592885376,1
4749,0.009428,0.086471,0.1225296442687747,0
4750,0.009428,-0.179519,0.13043478260869565,0
4751,0.010043,-0.089019,0.1422924901185771,0
4752,0.009875,-0.062032,0.15019762845849802,0
4753,0.009763,-0.112075,0.16996047430830039,0
4754,0.01021,0.135203,0.18972332015810275,0
4755,0.010825,0.107852,0.2015810276679842,1
4756,0.010825,-0.376991,0.20948616600790515,0
4757,0.010657,-0.022624,0.22924901185770752,0
4758,0.010937,0.051365,0.23715415019762845,0
4759,0.010937,0.041535,0.2450592885375494,1
4760,0.011383,-0.080482,0.25296442687747034,0
4761,0.011998,0.118578,0.2608695652173913,1
4762,0.012166,-0.568928,0.28063241106719367,1
4763,0.012334,0.021948,0.2924901185770751,0
4764,0.012166,0.059845,0.30039525691699603,0
4765,0.012166,-0.320841,0.31225296442687744,0
4766,0.011887,-0.128435,0.3201581027667984,0
4767,0.011719,0.066533,0.33201581027667987,0
4768,0.011887,0.124443,0.33992094861660077,1
4769,0.011719,-0.09657,0.34782608695652173,0
4770,0.01144,0.076927,0.3675889328063241,1
4771,0.011719,-0.120633,0.37549407114624506,0
4772,0.011887,-0.070504,0.38735177865612647,0
4773,0.011887,0.081436,0.39920948616600793,0
4774,0.011887,-0.301516,0.40711462450592883,0
4775,0.011607,-0.262131,0.4150197628458498,0
4776,0.011775,-0.101396,0.42292490118577075,0
4777,0.011943,-0.296625,0.4308300395256917,0
4778,0.012222,0.134852,0.4426877470355731,1
4779,0.012669,-0.070437,0.4624505928853755,0
4780,0.012837,0.036119,0.47035573122529645,0
4781,0.012669,0.030986,0.4782608695652174,0
4782,0.013284,0.111892,0.48616600790513836,0
4783,0.013005,-0.12431,0.49407114624505927,0
4784,0.013731,-0.167789,0.5019762845849802,0
4785,0.013899,0.076392,0.5098814229249012,0
4786,0.013452,-0.052444,0.5296442687747036,0
4787,0.013172,0.00807,0.5375494071146245,0
4788,0.013172,-0.11071,0.5454545454545454,0
4789,0.013787,-0.127418,0.5652173913043478,0
4790,0.013787,-0.038943,0.5731225296442688,0
4791,0.01334,0.04841,0.5810276679841897,0
4792,0.01334,-0.063333,0.5928853754940712,0
4793,0.012893,-0.053223,0.6126482213438735,0
4794,0.012893,-0.228043,0.6324110671936759,0
4795,0.012725,0.060086,0.6403162055335968,0
4796,0.012278,0.046461,0.6482213438735178,0
4797,0.012446,0.033941,0.6561264822134387,0
4798,0.012446,0.025658,0.6640316205533597,0
4799,0.012446,-0.017548,0.6719367588932806,0
4800,0.012446,0.095454,0.6798418972332015,0
4801,0.012278,-0.152688,0.691699604743083,0
4802,0.012278,0.138287,0.6996047430830039,0
4803,0.012725,-0.188744,0.7114624505928854,0
4804,0.013172,-0.088459,0.7193675889328063,0
4805,0.012893,-0.147051,0.7272727272727273,0
4806,0.012725,0.127213,0.7351778656126482,0
4807,0.012278,-0.097315,0.7549407114624506,0
4808,0.012111,0.059539,0.7628458498023716,0
4809,0.011664,-0.16525,0.7707509881422925,0
4810,0.011496,-0.062744,0.7786561264822134,0
4811,0.011328,-0.229695,0.7905138339920948,0
4812,0.01116,-0.08521,0.8023715415019763,0
4813,0.010714,-0.05436,0.8102766798418972,0
4814,0.010993,0.111521,0.8221343873517787,1
4815,0.01116,-0.140706,0.8300395256916996,0
4816,0.011328,-0.107098,0.849802371541502,1
4817,0.011775,-0.190255,0.0,0
4818,0.012054,-0.351066,0.007905138339920948,0
4819,0.012222,-0.194797,0.019762845849802372,0
4820,0.012054,-0.163149,0.02766798418972332,0
4821,0.01144,0.024256,0.039525691699604744,0
4822,0.01144,-0.078709,0.04743083003952569,0
4823,0.01144,-0.070021,0.05533596837944664,0
4824,0.010993,0.002831,0.06324110671936758,0
4825,0.010714,-0.195355,0.07114624505928854,0
4826,0.010993,-0.456895,0.07905138339920949,0
4827,0.010993,0.17494,0.08695652173913043,0
4828,0.01144,-0.067537,0.09486166007905138,0
4829,0.01116,-0.07557,0.10276679841897234,0
4830,0.011607,-0.215698,0.11067193675889328,0
4831,0.011607,0.134447,0.11857707509881422,1
4832,0.011607,0.013652,0.12648221343873517,0
4833,0.01116,-0.018293,0.13438735177865613,1
4834,0.01116,-0.031642,0.1422924901185771,0
4835,0.01116,0.084173,0.1541501976284585,0
4836,0.010714,0.230082,0.16600790513833993,1
4837,0.010714,-0.246776,0.17391304347826086,0
4838,0.010714,-0.202819,0.19367588932806323,0
4839,0.01116,0.076238,0.2134387351778656,0
4840,0.01116,0.254935,0.233201581027668,1
4841,0.010714,0.010545,0.24110671936758893,0
4842,0.010714,0.055885,0.25296442687747034,0
4843,0.010714,-0.289762,0.2648221343873518,0
4844,0.010993,0.099951,0.2727272727272727,1
4845,0.010714,-0.147041,0.2845849802371542,0
4846,0.010714,-0.139337,0.2964426877470356,0
4847,0.01116,0.008104,0.308300395256917,0
4848,0.011607,0.110963,0.31620553359683795,0
4849,0.011607,-0.018083,0.3359683794466403,0
4850,0.011607,0.14989,0.34782608695652173,0
4851,0.012334,0.10329,0.3557312252964427,1
4852,0.012501,-0.13382,0.36363636363636365,0
4853,0.012501,-0.124138,0.3715415019762846,0
4854,0.012501,-0.138888,0.3794466403162055,0
4855,0.012669,0.035878,0.38735177865612647,0
4856,0.01239,-0.188077,0.3952569169960474,0
4857,0.012669,-0.102554,0.40711462450592883,0
4858,0.012669,0.096067,0.4150197628458498,0
4859,0.012837,-0.077626,0.42292490118577075,0
4860,0.012558,0.054758,0.4308300395256917,0
4861,0.012111,-0.345507,0.4426877470355731,0
4862,0.011775,0.154626,0.4505928853754941,0
4863,0.01239,-0.326707,0.45849802371541504,0
4864,0.01239,-0.008552,0.47035573122529645,0
4865,0.012111,-0.135757,0.4782608695652174,0
4866,0.012558,-0.231237,0.4901185770750988,0
4867,0.012725,0.13298,0.4980237154150198,0
4868,0.012558,0.026949,0.5059288537549407,0
4869,0.012837,-0.247348,0.5138339920948617,0
4870,0.012837,-0.210601,0.5217391304347826,0
4871,0.012837,-0.056692,0.5335968379446641,0
4872,0.012837,0.198313,0.541501976284585,0
4873,0.012837,-0.06594,0.549407114624506,0
4874,0.013284,-0.180659,0.5612648221343873,0
4875,0.012837,-0.189861,0.5691699604743083,0
4876,0.012837,-0.092444,0.5770750988142292,0
4877,0.012837,-0.136689,0.5889328063241107,0
4878,0.012837,0.09622,0.6007905138339921,0
4879,0.013005,-0.110458,0.6086956521739131,0
4880,0.013452,-0.037759,0.6284584980237155,0
4881,0.013452,0.041668,0.6403162055335968,0
4882,0.013005,0.02255,0.6521739130434783,0
4883,0.013452,-0.209352,0.6600790513833992,0
4884,0.013284,-0.220132,0.6719367588932806,0
4885,0.013284,-0.268337,0.691699604743083,0
4886,0.013284,0.030482,0.7114624505928854,0
4887,0.013005,-0.131416,0.7193675889328063,0
4888,0.012837,-0.067077,0.7272727272727273,0
4889,0.013005,-0.115905,0.7351778656126482,0
4890,0.012837,-0.014033,0.7430830039525692,0
4891,0.012669,-0.25434,0.7509881422924901,0
4892,0.012669,-0.318411,0.7628458498023716,0
4893,0.013284,0.002446,0.7707509881422925,0
4894,0.013284,0.029532,0.782608695652174,0
4895,0.013116,-0.148015,0.8023715415019763,0
4896,0.012837,-0.167789,0.8142292490118577,0
4897,0.013284,-0.08312,0.8260869565217391,0
4898,0.012558,0.110679,0.8458498023715415,0
4899,0.01239,-0.419328,0.8656126482213439,0
4900,0.012558,-0.016466,0.8735177865612648,0
4901,0.01239,-0.16478,0.8814229249011858,0
4902,0.01239,-0.198935,0.8932806324110671,0
4903,0.012558,-0.439671,0.0,0
4904,0.012558,0.072487,0.007905138339920948,0
4905,0.012558,0.118513,0.02766798418972332,0
4906,0.012558,0.019507,0.03557312252964427,0
4907,0.012725,-0.146034,0.05533596837944664,0
4908,0.012725,0.046429,0.06719367588932806,0
4909,0.012278,-0.009635,0.07905138339920949,0
4910,0.012278,-0.1693,0.08695652173913043,0
4911,0.012111,-0.203037,0.09881422924901186,0
4912,0.011943,-0.091514,0.1067193675889328,0
4913,0.012111,-0.126324,0.11462450592885376,0
4914,0.012111,-0.040867,0.12648221343873517,0
4915,0.012111,0.06698,0.1383399209486166,0
4916,0.011831,-0.238767,0.15810276679841898,0
4917,0.011664,-0.086293,0.17786561264822134,0
4918,0.011384,-0.041087,0.18972332015810275,0
4919,0.011384,-0.05679,0.1976284584980237,0
4920,0.011664,0.313364,0.20553359683794467,1
4921,0.011831,0.150062,0.2134387351778656,0
4922,0.011664,-0.12384,0.22134387351778656,0
4923,0.011664,-0.321387,0.233201581027668,0
4924,0.011831,-0.034651,0.2450592885375494,0
4925,0.011831,-0.193516,0.2648221343873518,0
4926,0.011831,-0.103016,0.2727272727272727,0
4927,0.012111,-0.140913,0.28063241106719367,0
4928,0.012111,-0.124946,0.2924901185770751,0
4929,0.012278,0.021333,0.30039525691699603,0
4930,0.011831,-0.15227,0.308300395256917,0
4931,0.011217,-0.202534,0.31620553359683795,0
4932,0.011217,0.011726,0.32806324110671936,0
4933,0.011664,-0.101614,0.3359683794466403,0
4934,0.011664,-0.117307,0.3557312252964427,0
4935,0.011831,-0.019867,0.36363636363636365,0
4936,0.012278,0.335535,0.3715415019762846,1
4937,0.011831,-0.077221,0.3794466403162055,0
4938,0.012278,-0.188035,0.38735177865612647,0
4939,0.012725,0.239209,0.39920948616600793,0
4940,0.012893,-0.062032,0.40711462450592883,0
4941,0.013061,-0.185888,0.4150197628458498,0
4942,0.012614,-0.139413,0.4268774703557312,0
4943,0.012893,-0.022648,0.43478260869565216,0
4944,0.013061,-0.242838,0.45454545454545453,0
4945,0.013061,0.0047,0.466403162055336,0
4946,0.01334,-0.178951,0.4743083003952569,0
4947,0.01334,0.122979,0.48616600790513836,0
4948,0.013619,-0.035965,0.49407114624505927,0
4949,0.013619,-0.141581,0.5059288537549407,0
4950,0.013619,-0.35191,0.5177865612648221,0
4951,0.013619,-0.11039,0.5296442687747036,0
4952,0.013619,0.122683,0.5375494071146245,0
4953,0.013005,-0.244678,0.549407114624506,0
4954,0.013172,-0.214451,0.5573122529644269,0
4955,0.013284,0.024376,0.5652173913043478,0
4956,0.013284,-0.475564,0.5770750988142292,0
4957,0.013452,-0.285452,0.5889328063241107,0
4958,0.013284,0.022573,0.6007905138339921,0
4959,0.013452,-0.256978,0.6086956521739131,0
4960,0.013899,0.229919,0.616600790513834,0
4961,0.013899,-0.28567,0.6245059288537549,0
4962,0.014178,0.082018,0.6324110671936759,0
4963,0.013899,-0.282814,0.6442687747035574,0
4964,0.013899,-0.142926,0.6521739130434783,0
4965,0.013619,0.073863,0.6600790513833992,0
4966,0.013452,-0.240101,0.6719367588932806,0
4967,0.013731,0.112375,0.6798418972332015,0
4968,0.013899,-0.014931,0.6877470355731226,0
4969,0.013899,-0.078896,0.6996047430830039,0
4970,0.013452,-0.112667,0.7075098814229249,0
4971,0.013619,-0.250508,0.7154150197628458,0
4972,0.013452,-0.28033,0.7233201581027668,0
4973,0.013619,-0.070974,0.7430830039525692,0
4974,0.013619,-0.02279,0.7509881422924901,0
4975,0.01334,0.019868,0.758893280632411,0
4976,0.01334,0.162452,0.766798418972332,1
4977,0.01334,-0.005792,0.7747035573122529,0
4978,0.013061,0.04517,0.782608695652174,0
4979,0.01334,-0.116354,0.7905138339920948,0
4980,0.013508,-0.180231,0.8023715415019763,0
4981,0.013508,-0.091688,0.8142292490118577,0
4982,0.013843,-0.287355,0.8260869565217391,0
4983,0.01429,-0.278676,0.83399209486166,0
4984,0.01429,0.200479,0.841897233201581,1
4985,0.014122,-0.293353,0.849802371541502,0
4986,0.013675,-0.050323,0.0,0
4987,0.013843,0.142927,0.007905138339920948,0
4988,0.01429,-0.524763,0.019762845849802372,1
4989,0.014737,-0.086163,0.02766798418972332,0
4990,0.014737,0.036633,0.03557312252964427,0
4991,0.014402,-0.040332,0.043478260869565216,0
4992,0.013955,-0.130286,0.05533596837944664,0
4993,0.013955,-0.295607,0.06324110671936758,0
4994,0.012614,-0.201747,0.07114624505928854,0
4995,0.012893,-0.064341,0.08300395256916997,0
4996,0.013229,-0.003081,0.09090909090909091,0
4997,0.013229,-0.568315,0.10276679841897234,1
4998,0.013229,-0.278961,0.11462450592885376,0
4999,0.013675,-0.045551,0.12648221343873517,0
5000,0.013508,-0.298769,0.1383399209486166,0
5001,0.013061,-0.421418,0.14624505928853754,0
5002,0.013508,-0.172517,0.15810276679841898,0
5003,0.013508,0.0861,0.16600790513833993,0
5004,0.013508,0.038734,0.17391304347826086,0
5005,0.013675,0.101421,0.18181818181818182,0
5006,0.013508,0.050137,0.19367588932806323,0
5007,0.013955,0.050204,0.20553359683794467,0
5008,0.013508,-0.021246,0.2134387351778656,0
5009,0.013508,-0.051198,0.233201581027668,0
5010,0.013508,-0.082365,0.24110671936758893,0
5011,0.013508,-0.148999,0.2490118577075099,0
5012,0.013955,-0.246984,0.2608695652173913,0
5013,0.013955,-0.126478,0.2727272727272727,0
5014,0.014122,-0.064912,0.2845849802371542,0
5015,0.014402,-0.23138,0.2924901185770751,0
5016,0.014402,0.046045,0.30039525691699603,0
5017,0.014402,0.005282,0.308300395256917,0
5018,0.014402,-0.114067,0.31620553359683795,0
5019,0.014849,-0.056518,0.32806324110671936,0
5020,0.015128,-0.107776,0.33992094861660077,0
5021,0.014681,0.214182,0.34782608695652173,0
5022,0.014849,0.041974,0.3557312252964427,0
5023,0.014681,-0.131764,0.36363636363636365,0
5024,0.014569,-0.205971,0.37549407114624506,0
5025,0.014569,-0.018948,0.383399209486166,0
5026,0.014737,-0.052961,0.3952569169960474,0
5027,0.015184,0.146648,0.4031620553359684,0
5028,0.014737,-0.20108,0.41106719367588934,0
5029,0.014737,-0.077209,0.42292490118577075,0
5030,0.014569,0.05097,0.43478260869565216,0
5031,0.014122,0.000533,0.44664031620553357,0
5032,0.014849,-0.186293,0.45849802371541504,0
5033,0.014849,0.061961,0.47035573122529645,0
5034,0.014569,-0.045135,0.4782608695652174,0
5035,0.015016,-0.048845,0.4901185770750988,0
5036,0.015016,-0.099249,0.5019762845849802,0
5037,0.015296,-0.056165,0.5098814229249012,0
5038,0.015463,-0.226073,0.5217391304347826,0
5039,0.015463,-0.172647,0.5296442687747036,0
5040,0.015296,-0.132278,0.549407114624506,0
5041,0.015016,0.055761,0.5691699604743083,0
5042,0.015296,-0.115622,0.5770750988142292,0
5043,0.015296,-0.057995,0.5849802371541502,0
5044,0.015296,0.045432,0.5928853754940712,0
5045,0.015296,0.023394,0.6007905138339921,0
5046,0.015296,-0.013981,0.6126482213438735,0
5047,0.015463,-0.208739,0.6245059288537549,0
5048,0.015016,0.314107,0.6363636363636364,1
5049,0.014849,0.012822,0.6561264822134387,0
5050,0.014681,-0.199075,0.6758893280632411,0
5051,0.014402,-0.053978,0.6956521739130435,0
5052,0.014402,0.052754,0.7035573122529645,0
5053,0.013955,-0.124761,0.7114624505928854,0
5054,0.013955,-0.124452,0.7193675889328063,0
5055,0.013955,0.028392,0.7272727272727273,0
5056,0.014234,0.112933,0.7470355731225297,0
5057,0.013955,0.080429,0.758893280632411,0
5058,0.014234,-0.03058,0.766798418972332,0
5059,0.014066,0.049044,0.7747035573122529,0
5060,0.014345,-0.030689,0.782608695652174,0
5061,0.014513,0.228584,0.7905138339920948,1
5062,0.014513,0.13554,0.7984189723320159,0
5063,0.014513,0.022179,0.0,0
5064,0.014681,-0.017034,0.019762845849802372,0
5065,0.01496,-0.098769,0.02766798418972332,0
5066,0.015128,-0.170089,0.03557312252964427,0
5067,0.015575,0.083012,0.043478260869565216,0
5068,0.016022,-0.073708,0.05533596837944664,0
5069,0.015575,0.064386,0.06719367588932806,0
5070,0.015407,-0.176632,0.07905138339920949,0
5071,0.015239,-0.036447,0.09090909090909091,0
5072,0.01496,0.020284,0.11067193675889328,0
5073,0.014681,0.030802,0.11857707509881422,0
5074,0.015128,-0.144533,0.13043478260869565,0
5075,0.015296,0.04194,0.1383399209486166,0
5076,0.015575,0.007021,0.14624505928853754,0
5077,0.016022,-0.274815,0.1541501976284585,0
5078,0.01619,-0.008617,0.16205533596837945,0
5079,0.01591,0.131066,0.17391304347826086,0
5080,0.015743,0.093749,0.1857707509881423,0
5081,0.015463,-0.066662,0.19367588932806323,0
5082,0.015296,-0.029845,0.20553359683794467,0
5083,0.015128,0.135737,0.22529644268774704,0
5084,0.015128,-0.352543,0.233201581027668,0
5085,0.014681,0.150326,0.24110671936758893,0
5086,0.014681,0.006935,0.25296442687747034,0
5087,0.014681,-0.222386,0.2608695652173913,0
5088,0.014849,-0.0388,0.2727272727272727,0
5089,0.014569,0.031043,0.28063241106719367,0
5090,0.014737,-0.058398,0.2924901185770751,0
5091,0.014737,0.063893,0.30434782608695654,0
5092,0.014737,-0.06539,0.31225296442687744,0
5093,0.015184,0.107034,0.3241106719367589,0
5094,0.015799,0.016641,0.3359683794466403,0
5095,0.015799,-0.046013,0.34782608695652173,0
5096,0.016078,-0.166662,0.35968379446640314,0
5097,0.01591,0.060787,0.3794466403162055,0
5098,0.01591,-0.0497,0.38735177865612647,0
5099,0.016078,0.071895,0.3952569169960474,0
5100,0.016078,0.03809,0.4031620553359684,0
5101,0.015631,-0.030525,0.4150197628458498,0
5102,0.015799,-0.144141,0.4268774703557312,0
5103,0.015631,0.002927,0.43873517786561267,0
5104,0.015799,0.002742,0.44664031620553357,0
5105,0.015631,0.157812,0.45454545454545453,0
5106,0.015184,-0.097424,0.4624505928853755,0
5107,0.014737,-0.010476,0.47035573122529645,0
5108,0.014905,0.0962,0.4782608695652174,0
5109,0.015352,0.029049,0.48616600790513836,0
5110,0.01552,-0.253005,0.4980237154150198,0
5111,0.015967,-0.094895,0.5098814229249012,0
5112,0.015967,-0.003507,0.5177865612648221,0
5113,0.015967,0.04066,0.5296442687747036,0
5114,0.016581,0.004417,0.5375494071146245,0
5115,0.016414,-0.402706,0.549407114624506,0
5116,0.016581,0.12206,0.5612648221343873,0
5117,0.015967,-0.173579,0.5691699604743083,0
5118,0.016246,-0.134994,0.5770750988142292,0
5119,0.016246,0.028021,0.5889328063241107,0
5120,0.016246,-0.000903,0.5968379446640316,0
5121,0.016246,-0.051122,0.6086956521739131,0
5122,0.016078,-0.203497,0.616600790513834,0
5123,0.016078,-0.045551,0.6363636363636364,0
5124,0.016078,-0.096219,0.6482213438735178,0
5125,0.016357,0.051845,0.6600790513833992,0
5126,0.016357,-0.273096,0.6719367588932806,0
5127,0.016357,-0.461569,0.6798418972332015,0
5128,0.01591,-0.016486,0.691699604743083,0
5129,0.015463,-0.227342,0.6996047430830039,0
5130,0.015743,-0.131959,0.7114624505928854,0
5131,0.015463,-0.00285,0.7193675889328063,0
5132,0.015463,0.074247,0.7272727272727273,0
5133,0.015296,-0.271782,0.7351778656126482,0
5134,0.015463,0.01803,0.7430830039525692,0
5135,0.015463,-0.296043,0.7509881422924901,0
5136,0.01591,-0.221848,0.758893280632411,0
5137,0.016357,-0.088998,0.766798418972332,0
5138,0.016525,-0.050673,0.7747035573122529,0
5139,0.016804,-0.070284,0.7865612648221344,0
5140,0.016525,-0.161399,0.7984189723320159,0
5141,0.016972,-0.115798,0.8102766798418972,1
5142,0.016804,-0.076827,0.0,0
5143,0.016357,-0.036281,0.007905138339920948,0
5144,0.016972,-0.148376,0.019762845849802372,0
5145,0.017251,-0.165052,0.02766798418972332,0
5146,0.016804,-0.081773,0.03557312252964427,0
5147,0.016804,-0.085177,0.043478260869565216,0
5148,0.016804,-0.020643,0.05138339920948617,0
5149,0.016357,-0.030954,0.05928853754940711,0
5150,0.016357,-0.189097,0.06719367588932806,0
5151,0.016525,0.145424,0.07509881422924901,0
5152,0.016357,-0.550641,0.08300395256916997,0
5153,0.01591,-0.175121,0.09090909090909091,0
5154,0.01591,-0.094391,0.09881422924901186,0
5155,0.015743,-0.106636,0.1067193675889328,0
5156,0.01591,-0.03672,0.12648221343873517,0
5157,0.015463,0.072321,0.13438735177865613,0
5158,0.015463,0.07102,0.1541501976284585,0
5159,0.01591,-0.0075,0.16205533596837945,0
5160,0.015296,0.072507,0.16996047430830039,0
5161,0.015296,-0.38383,0.17786561264822134,0
5162,0.015743,0.018731,0.18972332015810275,0
5163,0.01591,-0.281711,0.1976284584980237,0
5164,0.01619,-0.167373,0.20948616600790515,0
5165,0.01591,-0.003956,0.22134387351778656,0
5166,0.016078,-0.046524,0.22924901185770752,0
5167,0.01591,-0.162645,0.2490118577075099,0
5168,0.015631,-0.207677,0.25691699604743085,0
5169,0.015463,-0.052446,0.2766798418972332,0
5170,0.015463,-0.071543,0.2845849802371542,0
5171,0.01591,0.140115,0.2964426877470356,0
5172,0.01591,-0.230811,0.308300395256917,0
5173,0.016078,-0.231829,0.31620553359683795,0
5174,0.016078,0.052315,0.32806324110671936,0
5175,0.01591,-0.283505,0.33992094861660077,0
5176,0.015184,-0.259623,0.34782608695652173,0
5177,0.014849,0.115854,0.35968379446640314,0
5178,0.015016,-0.022175,0.3794466403162055,0
5179,0.014849,-0.015425,0.39920948616600793,0
5180,0.015016,-0.083962,0.41106719367588934,0
5181,0.014849,-0.221893,0.4189723320158103,0
5182,0.014569,-0.163894,0.4268774703557312,0
5183,0.014402,-0.32222,0.43478260869565216,0
5184,0.014681,-0.011989,0.44664031620553357,0
5185,0.014681,-0.355618,0.45454545454545453,0
5186,0.014681,-0.479437,0.4624505928853755,0
5187,0.014849,-0.128895,0.47035573122529645,0
5188,0.015016,-0.186163,0.4782608695652174,0
5189,0.015296,0.036109,0.48616600790513836,0
5190,0.015296,0.04516,0.4980237154150198,0
5191,0.015016,0.027255,0.5059288537549407,0
5192,0.014569,0.241387,0.5138339920948617,0
5193,0.014849,-0.04412,0.5217391304347826,0
5194,0.014569,-0.147181,0.541501976284585,0
5195,0.014402,-0.101155,0.5533596837944664,0
5196,0.014402,-0.105314,0.5612648221343873,0
5197,0.013955,-0.115775,0.5810276679841897,0
5198,0.013787,0.110898,0.6007905138339921,0
5199,0.013787,-0.056331,0.6086956521739131,0
5200,0.013787,0.175968,0.616600790513834,0
5201,0.01334,0.045541,0.6245059288537549,0
5202,0.01334,0.099383,0.6363636363636364,0
5203,0.013172,-0.193309,0.6442687747035574,0
5204,0.01334,-0.336872,0.6561264822134387,0
5205,0.01334,-0.012327,0.6640316205533597,0
5206,0.013172,-0.233394,0.6719367588932806,0
5207,0.013619,-0.03881,0.691699604743083,0
5208,0.013619,-0.206288,0.7035573122529645,0
5209,0.013619,-0.074508,0.7114624505928854,0
5210,0.013172,-0.021388,0.7233201581027668,0
5211,0.013005,0.113645,0.7312252964426877,0
5212,0.013005,0.026653,0.7391304347826086,0
5213,0.013172,-0.006353,0.7470355731225297,0
5214,0.01334,-0.099688,0.758893280632411,0
5215,0.01334,-0.029157,0.766798418972332,0
5216,0.01334,0.11049,0.7786561264822134,0
5217,0.013787,0.048891,0.7905138339920948,0
5218,0.013955,-0.102292,0.8023715415019763,0
5219,0.014122,0.197833,0.8102766798418972,1
5220,0.014122,-0.159384,0.8181818181818182,0
5221,0.014402,-0.175877,0.8260869565217391,0
5222,0.014569,-0.202928,0.0,0
5223,0.014737,0.051417,0.007905138339920948,0
5224,0.014737,-0.164507,0.019762845849802372,0
5225,0.015016,0.116545,0.02766798418972332,0
5226,0.014402,0.056179,0.039525691699604744,0
5227,0.014569,-0.033799,0.04743083003952569,0
5228,0.014569,0.218767,0.05533596837944664,0
5229,0.014569,-0.256035,0.06719367588932806,0
5230,0.01429,-0.400977,0.08695652173913043,0
5231,0.01429,-0.023676,0.09881422924901186,0
5232,0.013396,0.170791,0.1067193675889328,0
5233,0.013396,0.01385,0.11462450592885376,0
5234,0.013675,0.068371,0.1225296442687747,0
5235,0.013675,-0.045847,0.13043478260869565,0
5236,0.01429,0.023599,0.1422924901185771,0
5237,0.014122,-0.028786,0.15019762845849802,0
5238,0.013843,-0.001274,0.15810276679841898,0
5239,0.013843,-0.223435,0.16600790513833993,0
5240,0.013843,-0.226106,0.17391304347826086,0
5241,0.014011,-0.219737,0.18181818181818182,0
5242,0.014011,0.031393,0.18972332015810275,0
5243,0.014011,-0.150616,0.1976284584980237,0
5244,0.013564,-0.168479,0.20553359683794467,0
5245,0.013564,-0.087267,0.2134387351778656,0
5246,0.013285,-0.0388,0.22134387351778656,0
5247,0.013732,-0.061225,0.22924901185770752,0
5248,0.013285,-0.332912,0.23715415019762845,0
5249,0.012838,-0.045093,0.2490118577075099,0
5250,0.013117,0.12092,0.2608695652173913,0
5251,0.012838,0.141143,0.26877470355731226,0
5252,0.013285,0.199736,0.28063241106719367,0
5253,0.013285,-0.059558,0.2885375494071146,0
5254,0.013452,-0.308727,0.2964426877470356,0
5255,0.013285,0.098334,0.30434782608695654,0
5256,0.013285,0.096353,0.31620553359683795,0
5257,0.013285,-0.070678,0.3241106719367589,0
5258,0.013117,-0.011865,0.33201581027667987,0
5259,0.013117,-0.098912,0.3438735177865613,0
5260,0.013285,0.016784,0.35177865612648224,0
5261,0.01267,-0.107043,0.36363636363636365,0
5262,0.01267,-0.002391,0.3715415019762846,0
5263,0.012949,-0.320885,0.3794466403162055,0
5264,0.01267,0.120034,0.38735177865612647,0
5265,0.013117,-0.310095,0.3952569169960474,0
5266,0.01267,-0.073851,0.40711462450592883,0
5267,0.013117,-0.013586,0.4189723320158103,0
5268,0.012838,0.12624,0.4308300395256917,0
5269,0.013117,-0.000277,0.43873517786561267,0
5270,0.013117,0.264313,0.44664031620553357,0
5271,0.013564,-0.064593,0.45454545454545453,0
5272,0.013564,-0.061017,0.4624505928853755,0
5273,0.013732,0.008224,0.4743083003952569,0
5274,0.013564,-0.180353,0.48221343873517786,0
5275,0.014011,-0.030024,0.4901185770750988,0
5276,0.013285,-0.142367,0.4980237154150198,0
5277,0.013117,-0.009186,0.5059288537549407,0
5278,0.013117,-0.186361,0.5138339920948617,0
5279,0.013564,-0.108422,0.525691699604743,0
5280,0.013396,-0.036414,0.5335968379446641,0
5281,0.013843,-0.052293,0.541501976284585,0
5282,0.014458,0.107559,0.5533596837944664,0
5283,0.014458,-0.037452,0.5731225296442688,0
5284,0.014458,-0.213192,0.5810276679841897,0
5285,0.01429,-0.061736,0.5928853754940712,0
5286,0.01429,-0.015819,0.6007905138339921,0
5287,0.014458,0.024007,0.6086956521739131,0
5288,0.014458,-0.067646,0.6284584980237155,0
5289,0.014905,-0.123689,0.6363636363636364,0
5290,0.014905,-0.051657,0.6482213438735178,0
5291,0.014626,0.100216,0.6561264822134387,0
5292,0.014905,-0.124683,0.6640316205533597,0
5293,0.015073,0.056202,0.6758893280632411,0
5294,0.015073,0.052546,0.6877470355731226,0
